
1,0.8234508423280125,0.7405055637566748,0.1590014009573735
2,0.670784953021201,0.6892014586083414,0.13210757062927575
3,0.7785556241083353,0.7027888918433339,0.1363677510617461
4,0.4518867717130422,0.5656432409039103,0.08551517976687881
5,0.380074672945535,0.5162726195330138,0.07201082440077596
6,0.5618305734343993,0.6274615493137635,0.10363214083156778
7,0.5745290306824137,0.6242992355704715,0.10372327677431162
8,0.5759438145684059,0.5992695185993127,0.10103112227394725
9,0.5581545619382114,0.6113386466561644,0.09529650252933604
10,0.7474051933943616,0.7205167953250414,0.1433221096318427
11,0.46528324354665657,0.5737740696763092,0.08655303311080877
12,1.4283329280566246,0.8638350817644209,0.23953739880884442
13,0.8227930627039659,0.7669607177421326,0.16546205589295448
14,0.5651232395662198,0.6362138748509621,0.10574894989781655
15,0.5350864025297625,0.626337596491023,0.10305959974222278
16,0.5701631244820992,0.6269166444343326,0.10530142098239643
17,0.6985201661828111,0.700970188327666,0.1343137151228022
18,0.44811351236745073,0.557626634978581,0.0827129153223812
19,1.9265561286884714,0.9333834408893898,0.27748911104562607
20,1.4699590541419005,0.9106285017688214,0.2515376217549403
