Iteration,KL_提案手法,HD_提案手法,JSD_提案手法,KL_比較手法,HD_比較手法,JSD_比較手法
1,1.934904116608166,0.82382990360199,0.2125922526548959,3.1732199335330717,0.5561544790818428,0.09490164185640074
