Iteration,KL_提案手法,HD_提案手法,JSD_提案手法,KL_比較手法,HD_比較手法,JSD_比較手法
1,"(np.float64(1.9997279888216355), np.float64(0.7621056485824436), np.float64(0.22513704753415106), np.float64(0.4133392865922339), np.float64(0.29759397210604305), np.float64(0.0861277036470541))"
1,"(0.059338008352712204, 0.328901157805229, 0.020507200166152522, 0.0, 0.0, 0.0)"
1,"(1.9511294548827827, 0.7608292918573469, 0.2236278404716877, 0.14384103622589042, 0.18459191128251448, 0.033822075568605205)"
1,"(1.2714387641847025, 0.6992038815171903, 0.19333072450754785, 0.14384103622589042, 0.18459191128251448, 0.033822075568605205)"
1,1.907266745612101,0.7536565937956928,0.22174879999194966,0.14384103622589042,0.18459191128251448,0.033822075568605205
